Gene1,Gene2
MYC,SAP18
MYC,SEC11C
MYC,SEMA3E
MYC,SEMA6D
MYC,SEPT10
MYC,SERPIND1
MYC,SERPINE2
MYC,SETD7
MYC,SF1
MYC,SFMBT1
MYC,SGK1
MYC,SH2B3
MYC,SHMT2
MYC,SLC25A11
MYC,SLC25A17
MYC,SLC25A26
MYC,SLC29A1
MYC,SLC2A1
MYC,SLC36A4
MYC,SLC39A10
MYC,SLC39A14
MYC,SLC39A7
MYC,SLC39A8
MYC,SLC43A3
MYC,SLC6A15
MYC,SLC7A5
MYC,SLC7A8
MYC,SMAD2
MYC,SMAD6
MYC,SMARCA4
MYC,SMARCD1
MYC,SNAI1
MYC,SNAI2
MYC,SNAPC1
MYC,SNAPC3
MYC,SNAPC4
MYC,SNRNP25
MYC,SNRPB
MYC,SORD
MYC,SOX11
MYC,SPAG9
MYC,SPG20
MYC,SPIB
MYC,SQLE
MYC,SRC
MYC,SRM
MYC,SRSF2
MYC,SRSF6
MYC,SSB
MYC,SSRP1
MYC,SSX2IP
MYC,STIM2
MYC,STK17B
MYC,STMN1
MYC,STT3B
MYC,STX8
MYC,SUPV3L1
MYC,TAF11
MYC,TAF1B
MYC,TAF6
MYC,TBC1D4
MYC,TBX3
MYC,TCERG1
MYC,TCF25
MYC,TCF7L1
MYC,TCFL5
MYC,TCOF1
MYC,TEAD4
MYC,TEX10
MYC,TFB2M
MYC,TGFB1
MYC,TGFBR1
MYC,TGIF2
MYC,THRAP3
MYC,TIAM1
MYC,TIMELESS
MYC,TIMM21
MYC,TIMM50
MYC,TIMM8A
MYC,TIMM9
MYC,TIPARP
MYC,TKT
MYC,TLE3
MYC,TMEM120A
MYC,TMEM126B
MYC,TMEM147
MYC,TMEM64
MYC,TMEM69
MYC,TMEM87B
MYC,TMEM97
MYC,TMF1
MYC,TNFAIP3
MYC,TNFRSF21
MYC,TNNI3
MYC,TPD52L2
MYC,TPM2
MYC,TRAPPC8
MYC,TRIB1
MYC,TRIM25
MYC,TRIM27
MYC,TRIP13
MYC,TRIP6
MYC,TRNT1
MYC,TTC27
MYC,TTF2
MYC,TUBA1B
MYC,TUBA4A
MYC,TXLNG
MYC,TYMS
MYC,U2AF1
MYC,UBAC2
MYC,UBL3
MYC,UCHL1
MYC,UCHL3
MYC,UCHL5
MYC,UCK2
MYC,UCKL1
MYC,UCP2
MYC,UHRF1
MYC,UNG
MYC,UPF2
MYC,UPP1
MYC,URB2
MYC,UROD
MYC,USP1
MYC,USP11
MYC,USP3
MYC,USP39
MYC,UTP14A
MYC,UTP18
MYC,VHL
MYC,VPS33A
MYC,VPS54
MYC,VSNL1
MYC,WDR3
MYC,WDR43
MYC,WDR67
MYC,WDR75
MYC,WDYHV1
MYC,WEE1
MYC,WIPI1
MYC,XBP1
MYC,XPO5
MYC,XRCC6
MYC,YARS
MYC,YBX1
MYC,YPEL5
MYC,YWHAH
MYC,ZBTB10
MYC,ZBTB24
MYC,ZCCHC7
MYC,ZFP36
MYC,ZFP36L2
MYC,ZFP62
MYC,ZFP64
MYC,ZFYVE21
MYC,ZIC3
MYC,ZNF124
MYC,ZNF142
MYC,ZNF146
MYC,ZNF202
MYC,ZNF239
MYC,ZNF253
MYC,ZNF398
MYC,ZNF512
MYC,ZNF581
MYC,ZNF589
MYC,ZNF644
MYC,ZNF691
MYC,ZNF8
MYC,ZNHIT3
MYC,ZNRD1
MYOCD,SRF
NAA10,NAA15
NAA15,XRCC5
NAA15,XRCC6
CCND1,NCOA1
MAPK1,NCOA1
NCOA1,NR1I3
NCOA1,NR2F6
NCOA1,NR3C1
NCOA1,PGR
NCOA1,PPARA
NCOA1,RARG
NCOA1,RORB
NCOA1,SMARCE1
NCOA1,SRF
NCOA1,STAT3
NCOA1,TEAD2
NCOA1,THRB
NCOA1,YWHAH
NCOA6,NR1H3
NCOA6,NR3C1
NCOA6,PARP1
NCOA6,RBM14
NCOA6,RBM39
NCOA6,RORB
NCOA6,RXRG
NCOA6,SMAD2
NCOA6,SMAD3
NCOA6,THRB
NCOA6,XRCC5
NCOA6,XRCC6
NFAT5,PPP3CA
NFAT5,TBC1D4
ANKMY2,NFATC1
ANKRD28,NFATC1
C5orf62,NFATC1
CDH11,NFATC1
CHD8,NFATC1
ETV1,NFATC1
HOXB6,NFATC1
ID2,NFATC1
LIFR,NFATC1
NFATC1,NR2F2
NFATC1,PPP3CA
NFATC1,SATB1
NFATC1,SF3B3
NFATC1,TAF11
NFATC1,USP3
NFATC1,VIM
ANKMY2,NFATC2
ANKRD28,NFATC2
C5orf62,NFATC2
CDH11,NFATC2
CHD8,NFATC2
ETV1,NFATC2
HOXB6,NFATC2
ID2,NFATC2
LIFR,NFATC2
MAPK10,NFATC2
NFATC2,NR2F2
NFATC2,PPP3CA
NFATC2,SATB1
NFATC2,SF3B3
NFATC2,TAF11
NFATC2,USP3
NFATC2,VIM
ANKMY2,NFATC3
ANKRD28,NFATC3
C5orf62,NFATC3
CDH11,NFATC3
CHD8,NFATC3
ETV1,NFATC3
HOXB6,NFATC3
ID2,NFATC3
LIFR,NFATC3
NFATC3,NR2F2
NFATC3,PPP3CA
NFATC3,SATB1
NFATC3,SF3B3
NFATC3,TAF11
NFATC3,USP3
NFATC3,VIM
ALB,NFIA
NFIA,NR3C1
NFIA,TP53
NFIB,NFIC
AFP,NFIC
AGT,NFIC
AHNAK,NFIC
AHSG,NFIC
ALG6,NFIC
ANKRD28,NFIC
APOA2,NFIC
BCL11A,NFIC
CCNE2,NFIC
CDK2AP1,NFIC
COL3A1,NFIC
CRAT,NFIC
DDB2,NFIC
DGAT1,NFIC
DTL,NFIC
E2F3,NFIC
ESRRG,NFIC
ETV4,NFIC
F3,NFIC
FN1,NFIC
FREM1,NFIC
FRMD4B,NFIC
FST,NFIC
GATAD2B,NFIC
GLRX,NFIC
GOT1,NFIC
GRHL1,NFIC
GRP,NFIC
HMGA2,NFIC
HMGCS2,NFIC
HOXB6,NFIC
IRF3,NFIC
ITGAV,NFIC
KLF7,NFIC
LGR4,NFIC
MAZ,NFIC
MDK,NFIC
MED21,NFIC
MFAP4,NFIC
MYC,NFIC
NFATC3,NFIC
NFIC,NME1
NFIC,NNAT
NFIC,NOG
NFIC,NR2F2
NFIC,NR3C1
NFIC,PCK2
NFIC,PDE6D
NFIC,PIGH
NFIC,PPIL1
NFIC,RAD54L
NFIC,REV3L
NFIC,RGN
NFIC,SALL3
NFIC,SEC14L2
NFIC,SETD7
NFIC,SLCO2A1
NFIC,SNAPC1
NFIC,SPIB
NFIC,STMN1
NFIC,SYT1
NFIC,TEAD2
NFIC,TF
NFIC,TFAP2A
NFIC,TMEM47
NFIC,TNNI3
NFIC,TP53
NFIC,UBTF
NFIC,VPS72
ARRB1,NFKBIA
CAPN2,NFKBIA
CUL1,NFKBIA
MAP3K2,NFKBIA
NFKBIA,NFKBIB
NFKBIA,PIK3R1
NFKBIA,PRKCI
NFKBIA,REL
NFKBIA,SLC25A4
NFKBIA,SRC
NFKBIA,TP53
NFKBIA,TUBA1B
NFKBIA,UBE2E3
CUL1,NFKBIB
KPNA2,NFKBIB
MCC,NFKBIB
MTIF2,NFKBIB
NFKBIB,PDCD2
NFKBIB,POLR1A
NFKBIB,POLR1B
NFKBIB,POLR1C
NFKBIB,POLR1D
NFKBIB,POLR1E
NFKBIB,POLR2H
NFKBIB,POLR2L
NFKBIB,REL
AARS,NFYB
AURKA,NFYB
BTG1,NFYB
CAT,NFYB
CDC23,NFYB
CENPF,NFYB
CKS1B,NFYB
CNBP,NFYB
CRELD1,NFYB
CYB5B,NFYB
DDIT3,NFYB
DPYSL2,NFYB
DUSP10,NFYB
EFNA5,NFYB
ELAVL2,NFYB
ELMO1,NFYB
ELOVL5,NFYB
ERRFI1,NFYB
ESPL1,NFYB
FLAD1,NFYB
GGH,NFYB
HIST1H2BC,NFYB
HLA-DQB1,NFYB
HMGA2,NFYB
HMGB3,NFYB
IRF1,NFYB
ITGA4,NFYB
KLHL4,NFYB
LIX1,NFYB
LMO2,NFYB
LRRC16A,NFYB
M6PR,NFYB
MAPKAPK3,NFYB
MRPL49,NFYB
NAGA,NFYB
NFYB,NIF3L1
NFYB,NUP37
NFYB,PA2G4
NFYB,PEG3
NFYB,PHF5A
NFYB,PIK3R1
NFYB,PRCP
NFYB,RBM14
NFYB,SIRT2
NFYB,SLC7A8
NFYB,SMAD2
NFYB,SPAG9
NFYB,TCF4
NFYB,TIAM1
NFYB,TP53
NFYB,TTK
NFYB,TTN
NFYB,UBE2T
NFYB,YBX1
CADM1,NKX3-1
ECT2,NKX3-1
FAM69A,NKX3-1
FOXP1,NKX3-1
MEF2C,NKX3-1
NIPSNAP3A,NKX3-1
NKX3-1,NREP
NKX3-1,NUP93
NKX3-1,OSBPL10
NKX3-1,PIP4K2A
NKX3-1,SATB2
NKX3-1,SEMA5A
NKX3-1,SLC7A8
NKX3-1,SOX2
NKX3-1,SRF
NKX3-1,SUV39H2
NKX3-1,TFAP2A
NKX3-1,TRPS1
NKX3-1,UMPS
NKX3-1,ZBTB10
NKX3-1,ZMYM6NB
NME2,RORB
NME2,SVIL
NME2,TERF1
NME2,VIM
CA2,NONO
NONO,POLR2A
NONO,SFPQ
NONO,ZNRD1
JAG1,NOTCH3
NOTCH3,NUMB
NOTCH3,PSEN1
NOTCH3,RBPJ
CDK1,NPM1
NOP2,NPM1
NPM1,PARP1
NPM1,PLK1
NPM1,TCERG1
NPM1,TFAP2A
NPM1,TP53
NR0B1,NRIP1
ACTN1,NR1H3
NR1H3,NRIP1
NR1H3,PPARA
NR1H3,RXRG
NR1H3,SIRT1
NR1H3,SYT1
CHD9,NR1I3
NR2C1,NRIP1
ARID5B,NR2F2
CCL2,NR2F2
CPSF6,NR2F2
CRELD1,NR2F2
CXCR7,NR2F2
DGAT1,NR2F2
DROSHA,NR2F2
DUSP4,NR2F2
E2F4,NR2F2
EPSTI1,NR2F2
ERCC6L,NR2F2
ESRRG,NR2F2
FAM46A,NR2F2
FBXO36,NR2F2
GLI1,NR2F2
HAPLN1,NR2F2
HLX,NR2F2
HOXB6,NR2F2
HOXB7,NR2F2
KLHL28,NR2F2
MID1,NR2F2
MMP2,NR2F2
NAV2,NR2F2
NR2F2,NR2F6
NR2F2,NR3C1
NR2F2,NR5A2
NR2F2,NREP
NR2F2,PDE4D
NR2F2,PHLPP1
NR2F2,PIK3R1
NR2F2,PLAU
NR2F2,SEPT10
NR2F2,SKIL
NR2F2,SLC7A8
NR2F2,SMARCD3
NR2F2,SPIB
NR2F2,TFRC
NR2F2,TRERF1
NR2F2,TRPS1
NR2F2,WDR43
NR2F2,WNT5A
NR2F2,ZAP70
NR2F2,ZCCHC11
NR2F6,NR3C1
NR2F6,THRB
ABLIM1,NR3C1
ADNP,NR3C1
AMHR2,NR3C1
C20orf112,NR3C1
CASK,NR3C1
CDK2AP1,NR3C1
CHD9,NR3C1
DCAF6,NR3C1
DDIT4,NR3C1
DKK1,NR3C1
E2F4,NR3C1
ELMO1,NR3C1
FOXP1,NR3C1
HIF3A,NR3C1
HMGB2,NR3C1
HNRNPUL1,NR3C1
KPNA2,NR3C1
LIFR,NR3C1
MAF,NR3C1
MAPK1,NR3C1
MCM7,NR3C1
NFKBIB,NR3C1
NR1H3,NR3C1
NR3C1,NRIP1
NR3C1,PBX1
NR3C1,POLDIP3
NR3C1,POLR2A
NR3C1,POU2F1
NR3C1,POU2F2
NR3C1,PPFIBP2
NR3C1,PRC1
NR3C1,PSMC3IP
NR3C1,RAB25
NR3C1,RANGRF
NR3C1,RBP2
NR3C1,RNF14
NR3C1,RRM1
NR3C1,SFRP2
NR3C1,SGK1
NR3C1,SLC25A4
NR3C1,SLC7A8
NR3C1,SMAD3
NR3C1,SMAD5
NR3C1,SMARCA4
NR3C1,SMARCC1
NR3C1,SMARCD1
NR3C1,SMARCE1
NR3C1,SNX18
NR3C1,SOX3
NR3C1,STAT3
NR3C1,STK3
NR3C1,SYT1
NR3C1,TBCB
NR3C1,TCF4
NR3C1,TGFB1I1
NR3C1,TIMM8A
NR3C1,TRIM28
NR3C1,YEATS4
NR3C1,YWHAH
NR3C1,ZBTB16
ALB,NR5A2
NR5A2,NRIP1
NR5A2,PNRC1
NR5A2,POLR2D
NR5A2,SMARCD3
CEP70,NRIP1
NRIP1,PPARA
NRIP1,RORB
NRIP1,THRB
NRIP1,YWHAH
CDC6,ORC2
DBF4,ORC2
MCM10,ORC2
ORC2,ORC4
ORC2,ORC5
ORC2,ORC6
ORC2,RPA2
ORC2,XRCC5
EXOSC5,PA2G4
CPSF3,PAPOLA
PAPOLA,SMAD2
MPHOSPH6,PARN
PARP1,PCNA
PARP1,POLA1
PARP1,POU2F1
PARP1,RBM14
PARP1,TCF4
PARP1,TP53
PARP1,XRCC5
PARP1,XRCC6
ACADVL,PATZ1
ADAMTS3,PATZ1
AHR,PATZ1
AKAP2,PATZ1
ARID5B,PATZ1
ATF3,PATZ1
BCAR3,PATZ1
BCL11B,PATZ1
C20orf112,PATZ1
COLEC12,PATZ1
DACH1,PATZ1
DBNDD2,PATZ1
DCAF5,PATZ1
DDIT3,PATZ1
DEK,PATZ1
DSCAM,PATZ1
EHMT1,PATZ1
ETV4,PATZ1
FOXA1,PATZ1
FOXJ2,PATZ1
HNRNPAB,PATZ1
HOXB4,PATZ1
KDM6A,PATZ1
KRCC1,PATZ1
LECT1,PATZ1
LHFP,PATZ1
LIN28A,PATZ1
MAN2A1,PATZ1
MLL3,PATZ1
NAV2,PATZ1
NOG,PATZ1
NOSIP,PATZ1
ORC4,PATZ1
PATZ1,PHC1
PATZ1,PLCB1
PATZ1,PPP1R21
PATZ1,PPT2
PATZ1,RMI1
PATZ1,RNF4
PATZ1,RREB1
PATZ1,S100PBP
PATZ1,SETBP1
PATZ1,SLC2A1
PATZ1,SMAD6
PATZ1,SOX17
PATZ1,STT3B
PATZ1,STX6
PATZ1,TAF6
PATZ1,TCF4
PATZ1,TMEM57
PATZ1,TP53
PATZ1,TRERF1
PATZ1,UBTF
PATZ1,UTP18
PATZ1,VEZF1
PATZ1,YBX1
PATZ1,YPEL5
PATZ1,ZCCHC24
PAWR,RRAS2
PAWR,THAP1
ARID5B,PAX6
ASNS,PAX6
CCDC88A,PAX6
CDK5RAP2,PAX6
CLU,PAX6
EDEM3,PAX6
ETS1,PAX6
ETV4,PAX6
FOXP1,PAX6
FUS,PAX6
FZD5,PAX6
GLIS3,PAX6
GPC4,PAX6
HESX1,PAX6
HOOK1,PAX6
HTATSF1,PAX6
ID1,PAX6
IDH3B,PAX6
JARID2,PAX6
LIAS,PAX6
MAML3,PAX6
MEF2C,PAX6
MORC4,PAX6
MSX1,PAX6
NFIB,PAX6
NR0B1,PAX6
NRP2,PAX6
PAPOLA,PAX6
PAX6,PBX1
PAX6,PCDH10
PAX6,PPP1R9A
PAX6,SAMD3
PAX6,SATB1
PAX6,SERTAD2
PAX6,SERTAD3
PAX6,SETBP1
PAX6,SLC35D2
PAX6,SLC35F1
PAX6,SMARCA4
PAX6,SOX3
PAX6,SPRY2
PAX6,TAF11
PAX6,TAF5
PAX6,TCF4
PAX6,TRAPPC8
PAX6,YARS
PAX6,ZFHX3
PAX6,ZFP42
PAX6,ZFYVE16
PAX6,ZIC3
PAX6,ZNF238
AATF,PBX1
ACADVL,PBX1
APBB2,PBX1
BCL11A,PBX1
BCOR,PBX1
BCS1L,PBX1
CAPN12,PBX1
COL5A2,PBX1
DDHD1,PBX1
DEPDC1B,PBX1
ESRRG,PBX1
FLAD1,PBX1
GINS2,PBX1
GPM6B,PBX1
GRPR,PBX1
HAS2,PBX1
HOXB2,PBX1
IVNS1ABP,PBX1
MEF2C,PBX1
MID1,PBX1
NUMB,PBX1
PBX1,PCDH17
PBX1,PHGDH
PBX1,PHLDB2
PBX1,PIK3R1
PBX1,POLR1C
PBX1,PRICKLE1
PBX1,PTPRZ1
PBX1,RIOK1
PBX1,RND3
PBX1,RORB
PBX1,SEPHS1
PBX1,SETD7
PBX1,SMARCD3
PBX1,SMC6
PBX1,ST8SIA4
PBX1,TATDN1
PBX1,TBL1X
PBX1,TRPS1
PBX1,UCHL1
PBX1,UGP2
PBX1,VANGL1
PBX1,ZNF516
PCGF6,RNF2
PEG3,USP7
CUL1,PER3
ALB,PGR
BCAS2,PGR
CCNA2,PGR
CUEDC2,PGR
EGF,PGR
HSD17B2,PGR
ITGA6,PGR
MAPK10,PGR
PGR,PIAS3
PGR,PIK3R1
PGR,PIK3R5
PGR,POU2F1
PGR,RBM39
PGR,SRC
PGR,XRCC6
PHB2,PTMA
PHB2,UPF2
PHF17,VHL
NAV2,PIAS2
PIAS2,STAT2
PIAS2,STAT3
GEMIN4,PIAS3
PIAS3,SKIL
PIAS3,SMAD2
PIAS3,SMAD3
PIAS3,STAT2
PIAS3,ZFHX3
PLAGL1,SMAD3
PLAGL2,RCHY1
MLH1,PMS1
POLR1A,POLR1E
POLR1A,RRN3
POLR1B,POLR1E
POLR1B,RRN3
NME1,POLR1C
POLR1C,POLR1D
POLR1C,POLR1E
POLR1E,UBTF
ACTL6A,POLR2A
CPSF3,POLR2A
ITCH,POLR2A
PCIF1,POLR2A
POLR2A,POLR2D
POLR2A,POLR2F
POLR2A,POLR2G
POLR2A,POLR2H
POLR2A,POLR2L
POLR2A,TCEA1
POLR2A,TCERG1
POLR2A,UPF1
POLR2A,XRCC5
POLR2A,ZNF74
POLR2B,POLR2D
POLR2B,POLR2H
POLR2B,POLR2L
POLR2D,POLR2G
POLR2D,POLR2H
POLR2D,POLR2K
POLR2D,POLR2L
POLR2F,POLR2G
POLR2G,POLR2H
POLR2G,VHL
POLR2H,POLR2I
POLR2H,POLR2K
POLR2H,POLR2L
EXOSC5,POLR2L
POLR3D,POLR3E
POU2AF1,POU2F2
POU2AF1,SUB1
AKR1B1,POU2F1
AKR1C3,POU2F1
ALB,POU2F1
ALDOC,POU2F1
APBB1,POU2F1
APC,POU2F1
APOA2,POU2F1
APOO,POU2F1
ARHGAP42,POU2F1
ASB9,POU2F1
ASPH,POU2F1
ASXL1,POU2F1
ATF3,POU2F1
ATP5G1,POU2F1
ATP5SL,POU2F1
BCOR,POU2F1
BEND3,POU2F1
BMP2,POU2F1
BPHL,POU2F1
BRIP1,POU2F1
BTF3,POU2F1
BUB1B,POU2F1
CADM1,POU2F1
CBFA2T2,POU2F1
CCKBR,POU2F1
CDC20,POU2F1
CDC6,POU2F1
CDCA2,POU2F1
CHL1,POU2F1
CITED2,POU2F1
COBLL1,POU2F1
COL1A1,POU2F1
COPS5,POU2F1
COQ3,POU2F1
CRBN,POU2F1
CRYZL1,POU2F1
CTSK,POU2F1
CYP26A1,POU2F1
DAB2,POU2F1
DAXX,POU2F1
DCAF6,POU2F1
DKK1,POU2F1
DKK3,POU2F1
DLC1,POU2F1
DNMT3A,POU2F1
DPYSL2,POU2F1
DPYSL3,POU2F1
DRAM2,POU2F1
DSE,POU2F1
EIF5A2,POU2F1
ELF1,POU2F1
ELOVL2,POU2F1
ESRG,POU2F1
ESRRG,POU2F1
ETS1,POU2F1
ETV1,POU2F1
F2RL1,POU2F1
FAM188A,POU2F1
FAM20A,POU2F1
FBXO28,POU2F1
FEZ1,POU2F1
FN1,POU2F1
FOXA1,POU2F1
FOXA2,POU2F1
FOXN3,POU2F1
FOXP1,POU2F1
FREM1,POU2F1
GABRB3,POU2F1
GCNT1,POU2F1
GCNT2,POU2F1
GEMIN7,POU2F1
GLIS3,POU2F1
GPC3,POU2F1
GSC,POU2F1
GYG1,POU2F1
HCFC1,POU2F1
HDAC1,POU2F1
HEG1,POU2F1
HIST1H2BC,POU2F1
HMGA1,POU2F1
HMGA2,POU2F1
HMGB3,POU2F1
HNF1B,POU2F1
HPN,POU2F1
HSPA14,POU2F1
ID2,POU2F1
ING1,POU2F1
ISL1,POU2F1
JARID2,POU2F1
JUND,POU2F1
KIAA1841,POU2F1
LDB2,POU2F1
LEAP2,POU2F1
LEF1,POU2F1
LEPREL1,POU2F1
LGR4,POU2F1
LIFR,POU2F1
LMO2,POU2F1
LMO3,POU2F1
LRRN1,POU2F1
LTBP1,POU2F1
LUM,POU2F1
MAF,POU2F1
MAML3,POU2F1
MECOM,POU2F1
MED16,POU2F1
MED30,POU2F1
MEF2C,POU2F1
MEF2D,POU2F1
MEIS1,POU2F1
MEIS2,POU2F1
MID1,POU2F1
MITF,POU2F1
MTERF,POU2F1
MTUS1,POU2F1
MYCN,POU2F1
MYOCD,POU2F1
NAA15,POU2F1
NCAM1,POU2F1
NEDD4,POU2F1
NFIA,POU2F1
NFIB,POU2F1
NFIC,POU2F1
NFKBIZ,POU2F1
NHEJ1,POU2F1
NHSL1,POU2F1
NIF3L1,POU2F1
NR2F2,POU2F1
NRP2,POU2F1
NT5DC2,POU2F1
NTS,POU2F1
NUP93,POU2F1
ODZ4,POU2F1
OTX2,POU2F1
PALLD,POU2F1
PATZ1,POU2F1
PAX6,POU2F1
PDE4D,POU2F1
PDE6D,POU2F1
PER3,POU2F1
PHF17,POU2F1
PITX2,POU2F1
PLCD1,POU2F1
PLCE1,POU2F1
PLEKHA6,POU2F1
PMP22,POU2F1
PODXL,POU2F1
POLR2A,POU2F1
POP5,POU2F1
POU2F1,POU3F1
POU2F1,PRDM1
POU2F1,PREPL
POU2F1,PRIC285
POU2F1,PRIM2
POU2F1,PROSER1
POU2F1,PTPRZ1
POU2F1,RABGAP1L
POU2F1,RAD1
POU2F1,RAD54B
POU2F1,RARG
POU2F1,RBBP7
POU2F1,RBFOX2
POU2F1,RCAN2
POU2F1,REL
POU2F1,RIN2
POU2F1,RMI1
POU2F1,RPE
POU2F1,RSPO3
POU2F1,RUNX1
POU2F1,RUNX1T1
POU2F1,S100A13
POU2F1,SALL3
POU2F1,SATB1
POU2F1,SATB2
POU2F1,SDC2
POU2F1,SEMA3E
POU2F1,SEMA6A
POU2F1,SEMA6D
POU2F1,SETBP1
POU2F1,SFRP2
POU2F1,SLC35D2
POU2F1,SLC7A6
POU2F1,SMAD2
POU2F1,SMAD3
POU2F1,SMAD5
POU2F1,SMG6
POU2F1,SNAPC4
POU2F1,SORBS2
POU2F1,SOX11
POU2F1,SOX2
POU2F1,SOX3
POU2F1,SOX5
POU2F1,SPRY2
POU2F1,SRM
POU2F1,SSBP3
POU2F1,STARD3NL
POU2F1,STAT2
POU2F1,STIM2
POU2F1,STK3
POU2F1,STX12
POU2F1,SYNE2
POU2F1,SYTL2
POU2F1,TARBP2
POU2F1,TBL1X
POU2F1,TCF4
POU2F1,TFAP2A
POU2F1,TFAP4
POU2F1,TFB2M
POU2F1,TIMM8A
POU2F1,TLR4
POU2F1,TMEM126B
POU2F1,TP53INP2
POU2F1,TRPS1
POU2F1,TSPAN13
POU2F1,TTC39B
POU2F1,UBE2L6
POU2F1,UBL3
POU2F1,UNC5C
POU2F1,UPF3B
POU2F1,USP39
POU2F1,VANGL1
POU2F1,VSNL1
POU2F1,WDR67
POU2F1,XRCC6
POU2F1,ZBTB10
POU2F1,ZDHHC2
POU2F1,ZFC3H1
POU2F1,ZFHX3
POU2F1,ZFPM2
POU2F1,ZIC3
POU2F1,ZNF238
POU2F1,ZSWIM6
ADNP,POU2F2
ATF3,POU2F2
ATP5SL,POU2F2
BEND3,POU2F2
BMP2,POU2F2
CADM1,POU2F2
CBFA2T2,POU2F2
CDCA2,POU2F2
CHL1,POU2F2
CITED2,POU2F2
COQ3,POU2F2
CRBN,POU2F2
CRYZL1,POU2F2
DAXX,POU2F2
DLC1,POU2F2
DNMT3A,POU2F2
DPYSL2,POU2F2
DPYSL3,POU2F2
E2F3,POU2F2
ELF1,POU2F2
ETS1,POU2F2
F2RL1,POU2F2
FAM20A,POU2F2
FOXA1,POU2F2
GSC,POU2F2
HIST1H2BC,POU2F2
HMGA1,POU2F2
HNF1B,POU2F2
HPN,POU2F2
ING1,POU2F2
JUND,POU2F2
LDB2,POU2F2
LEF1,POU2F2
LGR4,POU2F2
LUM,POU2F2
MAPK1,POU2F2
MED16,POU2F2
MEF2C,POU2F2
MEF2D,POU2F2
MID1,POU2F2
MTUS1,POU2F2
MYC,POU2F2
NAA15,POU2F2
NEDD4,POU2F2
NEDD9,POU2F2
NFIA,POU2F2
NHSL1,POU2F2
PATZ1,POU2F2
PAX6,POU2F2
PIM2,POU2F2
PMAIP1,POU2F2
POU2F2,POU3F1
POU2F2,PRDM1
POU2F2,PREPL
POU2F2,PRIC285
POU2F2,RARG
POU2F2,REL
POU2F2,SALL3
POU2F2,SATB1
POU2F2,SEMA3E
POU2F2,SEMA6D
POU2F2,SFRP2
POU2F2,SMAD2
POU2F2,SMAD3
POU2F2,SORBS2
POU2F2,SRF
POU2F2,SRM
POU2F2,SYNE2
POU2F2,TARBP2
POU2F2,TCF4
POU2F2,TIMM8A
POU2F2,TP53INP2
POU2F2,TSPAN13
POU2F2,TTI2
POU2F2,UNC5C
POU2F2,UPF3B
POU2F2,VSNL1
POU2F2,XRCC6
POU2F2,ZFHX3
POU2F2,ZFPM2
POU2F2,ZIC3
POU2F2,ZSWIM6
AKAP1,POU3F1
ALB,POU3F1
ATF3,POU3F1
ATP5SL,POU3F1
ATRX,POU3F1
BCOR,POU3F1
BEND3,POU3F1
BHLHE40,POU3F1
BMP2,POU3F1
BUB1,POU3F1
CADM1,POU3F1
CBFA2T2,POU3F1
CDCA2,POU3F1
CHL1,POU3F1
CHN1,POU3F1
CITED2,POU3F1
CKS1B,POU3F1
COL4A6,POU3F1
COQ3,POU3F1
CRBN,POU3F1
CRYZL1,POU3F1
DAXX,POU3F1
DLC1,POU3F1
DNMT3A,POU3F1
DPYSL2,POU3F1
DPYSL3,POU3F1
E2F3,POU3F1
ELF1,POU3F1
ESRRG,POU3F1
EXTL2,POU3F1
F2RL1,POU3F1
FAM20A,POU3F1
FANCL,POU3F1
FLRT2,POU3F1
FOXA1,POU3F1
FOXO1,POU3F1
FOXP1,POU3F1
FTSJ1,POU3F1
FZD5,POU3F1
G2E3,POU3F1
GATAD2A,POU3F1
GPR83,POU3F1
GSC,POU3F1
HAND1,POU3F1
HIST1H2BC,POU3F1
HNF1B,POU3F1
HPN,POU3F1
IFT81,POU3F1
ING1,POU3F1
IQGAP2,POU3F1
JARID2,POU3F1
KIF1A,POU3F1
KIF2C,POU3F1
LDB2,POU3F1
LEF1,POU3F1
LGR4,POU3F1
LTBP1,POU3F1
LUM,POU3F1
MEF2C,POU3F1
MEF2D,POU3F1
MID1,POU3F1
MRPS9,POU3F1
MTERF,POU3F1
MTUS1,POU3F1
NAA15,POU3F1
NEDD4,POU3F1
NFIA,POU3F1
NHSL1,POU3F1
NR2F2,POU3F1
NREP,POU3F1
PATZ1,POU3F1
PAX6,POU3F1
PCDH17,POU3F1
PCDH7,POU3F1
PDE4D,POU3F1
PIK3R1,POU3F1
POU3F1,PRDM1
POU3F1,PREPL
POU3F1,PRIC285
POU3F1,PSMC3IP
POU3F1,RARG
POU3F1,RCAN1
POU3F1,RIOK1
POU3F1,SALL3
POU3F1,SATB1
POU3F1,SEMA3E
POU3F1,SEMA6D
POU3F1,SFRP2
POU3F1,SHOX2
POU3F1,SKIL
POU3F1,SMAD2
POU3F1,SMAD3
POU3F1,SMAD5
POU3F1,SMAD6
POU3F1,SORBS2
POU3F1,SRM
POU3F1,STAT3
POU3F1,SYNE2
POU3F1,TARBP2
POU3F1,TBCB
POU3F1,TCF4
POU3F1,TDRD7
POU3F1,TFDP2
POU3F1,TIAM1
POU3F1,TIMELESS
POU3F1,TIMM8A
POU3F1,TLE1
POU3F1,TLE2
POU3F1,TNNI3
POU3F1,TP53INP2
POU3F1,TRPS1
POU3F1,TSPAN13
POU3F1,UNC5C
POU3F1,UPF3B
